"Time","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"5.000","0","-0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1224","-1","3","-1","5"
"5.050","0","0.00","0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1224","-1","3","-1","5"
"5.100","0","-0.00","-0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1224","-1","3","-1","5"
"5.150","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1224","-1","2","-1","5"
"5.200","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1224","-1","2","-1","5"
"5.250","0","-0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1224","-0","2","-0","5"
"5.300","0","0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","4","1225","-0","1","0","5"
"5.350","0","0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","3","1225","-0","1","1","5"
"5.400","0","0.00","0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","3","1225","0","1","1","5"
"5.450","0","-0.00","-0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","1","1","3","1225","0","0","1","5"
"5.500","0","-0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","1","3","1226","1","-0","1","6"
"5.550","0","0.00","-0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","1","2","1226","1","-0","2","6"
"5.600","0","-0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","0","1","2","1226","1","-0","1","6"
"5.650","0","-0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-0","1","2","1226","1","-0","1","6"
"5.700","0","0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","-0","1","2","1227","2","-0","1","6"
"5.750","0","0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","-1","1","2","1227","2","-0","1","6"
"5.800","0","-0.00","0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","-1","1","1","1226","2","0","0","6"
"5.850","0","-0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-0","-1","1","1","1226","2","0","0","6"
"5.900","0","-0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","1","2","1226","2","1","-1","6"
"5.950","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","1","2","1226","2","1","-1","6"
"6.000","0","-0.00","0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","-1","0","2","1226","2","2","-1","6"
"6.050","0","0.00","-0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","0","2","1225","2","2","-1","6"
"6.100","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-1","0","2","1225","2","2","-2","6"
"6.150","0","0.00","0.00","-0","0.0","0","100","0","-0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-2","0","3","1224","2","3","-1","6"
"6.200","0","-0.00","-0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","19","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-2","0","3","1224","2","3","-1","6"
"6.250","0","0.00","0.00","-0","1.0","0","100","0","-0","100","0","0","0","-14","-14","7","7","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","1","1","0","0","2850","2849","0","0","-1","1","-2","0","3","1224","1","3","-1","6"
"6.300","0","-0.00","0.00","-0","2.9","0","100","0","0","100","0","0","0","-12","-12","-2","-2","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","1","1","1","1","2303","2303","1374","1374","-1","1","-2","-0","3","1224","1","3","-1","6"
"6.350","0","0.02","-0.03","-0","4.1","0","100","0","-1","100","0","0","0","-2","-2","1","1","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","-1","1","-2","-0","4","1224","2","3","-0","6"
"6.400","0","-0.02","0.49","-0","1.8","0","100","0","-0","100","0","0","0","26","27","42","42","21","21","21","21","26","27","25","26","70","70","70","70","0","0","-0","-0","1","1","1","1","0","0","0","0","-1550","-1597","-1093","-986","-1","1","-1","-0","4","1223","1","2","0","6"
"6.450","0","-0.01","-0.15","-0","2.5","0","100","0","0","100","0","0","0","25","25","46","45","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","1","1","1","1","0","0","0","0","-1390","-1364","-3182","-3136","-1","1","-1","-0","4","1223","1","2","0","6"
"6.500","0","0.02","0.07","-0","2.5","0","100","0","0","100","0","0","0","1","1","25","26","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","1","1","0","0","126","110","0","0","-1","2","-1","-1","4","1224","1","2","1","6"
"6.550","0","-0.00","0.18","-0","0.7","0","100","0","0","100","0","0","0","-5","-5","1","1","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","1","1","1","1","920","913","266","242","-1","2","-1","-1","4","1224","-0","1","1","7"
"6.600","0","0.00","0.25","-0","0.9","0","100","0","0","100","0","0","0","-6","-5","-0","-0","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","1","1","1","1","1000","923","786","778","-1","2","-1","-1","5","1224","0","1","2","7"
"6.650","0","0.01","0.29","-0","1.5","0","100","0","-0","100","0","0","0","4","4","-0","-0","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","1","1","1","0","0","664","724","-1","2","-1","-1","5","1224","0","1","2","7"
"6.700","0","-0.00","-0.07","-0","0.9","0","100","0","-0","100","0","0","0","7","7","18","19","21","21","21","21","26","27","25","26","70","70","70","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-1","-1","5","1224","-0","0","2","7"
"6.750","0","0.01","-0.07","-0","0.4","0","100","0","0","100","0","0","0","8","8","24","25","450","450","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-0","-1","4","1225","-0","-0","1","7"
"6.800","0","-0.01","0.04","-0","0.2","0","100","0","0","100","0","0","0","7","7","22","23","450","450","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-0","-1","4","1225","-1","-0","1","7"
"6.850","0","0.00","0.02","-0","0.1","0","100","0","-0","100","0","0","0","7","7","21","21","450","450","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-0","-1","4","1225","-1","-0","1","7"
"6.900","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","21","21","450","450","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","0","-1","4","1226","-1","-0","0","7"
"6.950","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","21","21","450","450","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","0","-1","4","1226","-1","-0","-0","7"
"7.000","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","21","21","449","449","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","1","-1","3","1226","-1","-0","-1","7"
"7.050","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","21","21","449","449","400","400","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","1","-1","3","1227","-1","0","-1","7"
"7.100","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","21","21","449","449","400","400","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","1","-2","3","1227","-1","0","-1","7"
"7.150","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","21","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","1","-2","2","1227","-1","1","-2","7"
"7.200","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","21","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","1","-2","2","1227","-1","1","-2","7"
"7.250","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","-0","1","1","-2","2","1227","-1","2","-2","7"
"7.300","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","0","2","-2","2","1226","-0","2","-1","7"
"7.350","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","-2","1","1226","0","3","-1","7"
"7.400","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","-2","1","1226","0","3","-1","7"
"7.450","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","-2","1","1225","1","3","-0","7"
"7.500","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","2","-2","1","1225","1","3","0","8"
"7.550","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0","2","-2","1","1224","1","3","1","8"
"7.600","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-2","1","1224","1","3","1","8"
"7.650","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","2","-2","2","1224","2","2","1","8"
"7.700","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","449","449","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","1","-2","2","1224","2","2","2","8"
"7.750","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","1","-2","2","1223","2","1","2","8"
"7.800","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","1","-2","2","1223","2","1","2","8"
"7.850","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","1","-1","3","1223","2","1","2","8"
"7.900","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","1","-1","3","1223","2","0","1","8"
"7.950","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","0","-1","3","1224","2","-0","1","8"
"8.000","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","0","-1","4","1224","2","-0","0","8"
"8.050","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","-0","-1","4","1224","2","-1","-0","8"
"8.100","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","-0","-1","4","1224","2","-1","-1","8"
"8.150","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","399","399","27","28","26","27","80","80","80","80","0","0","-0","-0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","-1","-1","5","1225","2","-0","-1","8"
"8.200","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","398","398","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","-1","-1","5","1225","2","-0","-1","8"
"8.250","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","398","398","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","-1","-1","5","1226","2","-0","-2","8"
"8.300","0","0.00","0.00","-0","0.0","0","100","0","0","100","0","0","0","8","8","20","20","448","448","398","398","27","28","26","27","80","80","80","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","-1","-1","5","1226","1","0","-2","8"
